Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Gemmell,David A. [Drenaï-04] Druss la légende (1993) Fantasy .Z.epub;Gemmell,David A.;Druss la légende;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gemmell' dans TITRE;Druss la légende;Gemmell,David A.
Nietzsche,Friedrich W. [] Ainsi parlait Zarathoustra.epub;Nietzsche,Friedrich W.;Ainsi parlait Zarathoustra;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Nietzsche' dans TITRE;Ainsi parlait Zarathoustra;Nietzsche,Friedrich W.
Malot,Hector [] En famille (1893) french.zzz.epub;Malot,Hector;En famille;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Malot' dans TITRE;En famille;Malot,Hector
Clancy,Tom & Pieczenik,Steve [Op-Center-02] Image virtuelle (1995) french.zzz.epub;Clancy,Tom & Pieczenik,Steve;Image virtuelle;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Image virtuelle;Clancy,Tom & Pieczenik,Steve
Stine,Robert L. [Chair de poule-043] Sang de monstre.epub;Stine,Robert L.;Sang de monstre;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Stine' dans TITRE;Sang de monstre;Stine,Robert L.
Guieu,Jimmy [-122-Les chevaliers de lumière-36] Enez Bel - Le réveil de Gradlon (1998) Science-fiction .Z.epub;Guieu,Jimmy;Enez Bel - Le réveil de Gradlon;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Enez Bel - Le réveil de Gradlon;Guieu,Jimmy
Silverberg,Robert [Cycle du nouveau printemps-1] A la fin de L'hiver (1988) Science-fiction .A.epub;Silverberg,Robert;A la fin de L'hiver;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Silverberg' dans TITRE;A la fin de L'hiver;Silverberg,Robert
Arnaud,Georges-Jean [La compagnie des glaces-34] On m'appelait Lien Rag (1988) Science-fiction .A.epub;Arnaud,Georges-Jean;On m'appelait Lien Rag;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Arnaud' dans TITRE;On m'appelait Lien Rag;Arnaud,Georges-Jean
Christie,Agatha [Hercule Poirot-12] A.B.C. contre Poirot (1935) french.Alex.epub;Christie,Agatha;A.B.C. contre Poirot;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;A.B.C. contre Poirot;Christie,Agatha
Gallo,Max [La croix de l'Occident-1] Par ce signe tu vaincras (2005) french.Alex.epub;Gallo,Max;Par ce signe tu vaincras;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gallo' dans TITRE;Par ce signe tu vaincras;Gallo,Max
pierre_ponson_du_terrail-les_exploits_de_rocambole-tome_3_-_la_revanche_de_baccarat.epub;La Revanche de Baccarat;Pierre Ponson du Terrail-les Exploits de Rocambole-tome 3;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Pierre Ponson du Terrail-les Exploits de Rocambole-tome 3;La Revanche de Baccarat
Loti,Pierre [] Madame Chrysanthème (1887) french.feed.epub;Loti,Pierre;Madame Chrysanthème;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Loti' dans TITRE;Madame Chrysanthème;Loti,Pierre
Bürger,Gottfried August [] Lénore et autres ballades - 6 récits (1748-1794) french.zzz.epub;Bürger,Gottfried August;Lénore et autres ballades - 6 récits (1748-1794);70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Lénore et autres ballades - 6 récits (1748-1794);Bürger,Gottfried August
Baxter,Stephen [Les univers multiples-3] Origine (2000) Science-fiction .Z.epub;Baxter,Stephen;Origine;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Baxter' dans TITRE;Origine;Baxter,Stephen
King,Stephen [] Dolores Claiborne (1992) french.Alex.epub;King,Stephen;Dolores Claiborne;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Dolores Claiborne;King,Stephen
Loti,Pierre [] Jérusalem.epub;Loti,Pierre;Jérusalem;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Loti' dans TITRE;Jérusalem;Loti,Pierre
Brown,Dan [] Deception point (2001) french.Alex.epub;Brown,Dan;Deception point;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Brown' dans TITRE;Deception point;Brown,Dan
Asimov,Isaac [Fondation-1] Prélude à Fondation (1988) Science-fiction .A.epub;Asimov,Isaac;Prélude à Fondation;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Asimov' dans TITRE;Prélude à Fondation;Asimov,Isaac
Koontz,Dean Ray [] Mr. Murder (1993) french.zzz.epub;Koontz,Dean Ray;Mr. Murder;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Koontz' dans TITRE;Mr. Murder;Koontz,Dean Ray
Follett,Ken [] Apocalypse sur commande (1998) french.Alex.epub;Follett,Ken;Apocalypse sur commande;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Follett' dans TITRE;Apocalypse sur commande;Follett,Ken
Merle,Robert [Fortune de France-02] En nos vertes années (1979) french.Alex.epub;Merle,Robert;En nos vertes années;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Merle' dans TITRE;En nos vertes années;Merle,Robert
Giesbert,Franz-Olivier [] Monsieur le président.epub;Giesbert,Franz-Olivier;Monsieur le président;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Giesbert' dans TITRE;Monsieur le président;Giesbert,Franz-Olivier
Christie,Agatha [Hercule Poirot-13] Cartes sur table (1936) french.Alex.epub;Christie,Agatha;Cartes sur table;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Cartes sur table;Christie,Agatha
Amarok_ Le Royaume du Nord - - Bernard Clavel.epub;Clavel, - Bernard;Amarok_ Le Royaume du Nord;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clavel' dans TITRE;Amarok_ Le Royaume du Nord;Clavel, - Bernard
Desjardins,Arnaud [] Zen et Vedanta.epub;Desjardins,Arnaud;Zen et Vedanta;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Desjardins' dans TITRE;Zen et Vedanta;Desjardins,Arnaud
Herbert,James [-03] Survivant (1976) french.Alex.epub;Herbert,James;Survivant;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Herbert' dans TITRE;Survivant;Herbert,James
Hamilton,Peter F. [Trilogie du vide-3] Vide en évolution (2010) Science-fiction .A.epub;Hamilton,Peter F.;Vide en évolution;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Vide en évolution;Hamilton,Peter F.
Zelazny,Roger & Sheckley,Robert [] Apportez-moi la tête du prince charmant (.) french.zzz.epub;Zelazny,Roger & Sheckley,Robert;Apportez-moi la tête du prince charmant (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zelazny' dans TITRE;Apportez-moi la tête du prince charmant (.);Zelazny,Roger & Sheckley,Robert
Ray,Jean [] Contes du Whisky, Les - Jean Ray.epub;Ray,Jean;Contes du Whisky, Les - Jean Ray;60;PROBABLE;Nom d'auteur connu 'Ray' dans TITRE;Contes du Whisky, Les - Jean Ray;Ray,Jean
Dick,Philip K. [] Simulacres (1964) french.Alex.epub;Dick,Philip K.;Simulacres;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dick' dans TITRE;Simulacres;Dick,Philip K.
Teulé,Jean [] Mangez-le si vous voulez (2009) french.Alex.epub;Teulé,Jean;Mangez-le si vous voulez;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Teulé' dans TITRE;Mangez-le si vous voulez;Teulé,Jean
London,Jack [] Martin Eden (.) french.zzz.epub;London,Jack;Martin Eden (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'London' dans TITRE;Martin Eden (.);London,Jack
Roberts,Nora [Lieutenant Eve Dallas-15] Pureté du crime (2002) french.zzz.epub;Roberts,Nora;Pureté du crime;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Pureté du crime;Roberts,Nora
Conserves.Conservations.3Mo-161pages - Inconnu(e).epub;Inconnu(e);Conserves.Conservations.3Mo-161pages;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Conserves.Conservations.3Mo-161pages;Inconnu(e)
Renard,Jules [] Poil-de-Carotte (1900) french.zzz.epub;Renard,Jules;Poil-de-Carotte;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Renard' dans TITRE;Poil-de-Carotte;Renard,Jules
Céline et l'actualité littéraire (1932-1957) - Louis-Ferdinand Céline.epub;Louis-Ferdinand Céline;Céline et l'actualité littéraire (1932-1957);70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Céline et l'actualité littéraire (1932-1957);Louis-Ferdinand Céline
Moore,Viviane [Les enquêtes de Galeran de Lesneven-04] Bleu sang.epub;Moore,Viviane;Bleu sang;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Moore' dans TITRE;Bleu sang;Moore,Viviane
VICOMTE DE BRAGELONNE - Tome 2, LE - Alexandre Dumas.epub;Alexandre Dumas;Tome 2, LE;80;PROBABLE;Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;Tome 2, LE;Alexandre Dumas
Bordage,Pierre [Trilogie Les guerriers du silence-2] Terra mater (1994) Science-fiction .Z.epub;Bordage,Pierre;Terra mater;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Bordage' dans TITRE;Terra mater;Bordage,Pierre
Bordage,Pierre [Novélisation-01] Atlantis, les fils du rayon d'or (1998) french.zzz.epub;Bordage,Pierre;Atlantis, les fils du rayon d'or;60;PROBABLE;Nom d'auteur connu 'Bordage' dans TITRE;Atlantis, les fils du rayon d'or;Bordage,Pierre
Avaleur de sabre - Les Habits Noirs - Tome VI, L' - Paul Féval (père).epub;(père), Paul Féval;Tome VI, L';90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Tome VI, L';(père), Paul Féval
Cornwell,Patricia [Kay Scarpetta-03] Et il ne restera que poussière (1992) french.Alex.epub;Cornwell,Patricia;Et il ne restera que poussière;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cornwell' dans TITRE;Et il ne restera que poussière;Cornwell,Patricia
Goodis,David [-15] Tirez sur le pianiste (1956) french.zzz.epub;Goodis,David;Tirez sur le pianiste;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Goodis' dans TITRE;Tirez sur le pianiste;Goodis,David
Weeks,Brent [Trilogie L'ange de la nuit-3] Au-delà des ombres (2008) Fantasy .Z.epub;Weeks,Brent;Au-delà des ombres;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Weeks' dans TITRE;Au-delà des ombres;Weeks,Brent
Guieu,Jimmy [-044] Operation Ozma.epub;Guieu,Jimmy;Operation Ozma;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Operation Ozma;Guieu,Jimmy
N°13 de la rue Marlot, Le - René de Pont-Jest.epub;de Pont-Jest, René;N°13 de la rue Marlot, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Chiffres dans AUTEUR;N°13 de la rue Marlot, Le;de Pont-Jest, René
Malot,Hector [] Cara (1878) french.zzz.epub;Malot,Hector;Cara;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Malot' dans TITRE;Cara;Malot,Hector
Peters,Ellis [Cadfael-21] Frère Cadfael fait pénitence (1994) french.Alex.epub;Peters,Ellis;Frère Cadfael fait pénitence;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Peters' dans TITRE;Frère Cadfael fait pénitence;Peters,Ellis
Adèle Blanc Sec - - Jacques Tardi.epub;Tardi, - Jacques;Adèle Blanc Sec;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Tardi' dans TITRE;Adèle Blanc Sec;Tardi, - Jacques
Guieu,Jimmy [-117-Blade et Baker-39] Panique sur Wondlak (.) Science-fiction .Z.epub;Guieu,Jimmy;Panique sur Wondlak (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Panique sur Wondlak (.);Guieu,Jimmy
Quel Pétrin !_ Faute de blé, la boulangère a des idées_. (French Edition) - Céline Barré.epub;Barré, Céline;Quel Pétrin !_ Faute de blé, la boulangère a des idées_. (French Edition);80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Quel Pétrin !_ Faute de blé, la boulangère a des idées_. (French Edition);Barré, Céline
"Oeuvres Illustrees. 10, Le Capitaine Paul; Murat; Le Kent (Ed.1897) - Alexandre Dumas.epub";Alexandre Dumas;"Oeuvres Illustrees. 10, Le Capitaine Paul; Murat; Le Kent (Ed.1897)";80;PROBABLE;Chiffres dans AUTEUR | Mots-clés de titre dans AUTEUR;"Oeuvres Illustrees. 10, Le Capitaine Paul; Murat; Le Kent (Ed.1897)";Alexandre Dumas
Christie,Agatha [R-13] Destination inconnue (1954) french.Alex.epub;Christie,Agatha;Destination inconnue;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Christie' dans TITRE;Destination inconnue;Christie,Agatha
Randa,Peter {Duquesne,André} [] Anastasis (1978) Science-fiction .Z.epub;Randa,Peter;Anastasis;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Randa' dans TITRE;Anastasis;Randa,Peter
Guieu,Jimmy [-147-Les chevaliers de lumière-48] Ecce Homo (.) Science-fiction .Z.epub;Guieu,Jimmy;Ecce Homo (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Ecce Homo (.);Guieu,Jimmy
Patterson,James [Alex Cross-03] Jack et Jill (1996) french.zzz.epub;Patterson,James;Jack et Jill;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Patterson' dans TITRE;Jack et Jill;Patterson,James
Dard,Frédéric [San-Antonio-141] Valsez pouffiasses (1989) french.zz.epub;Dard,Frédéric;Valsez pouffiasses;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;Valsez pouffiasses;Dard,Frédéric
PATRIOTISME PHYSIOLIGIQUE OU NATUREL, LE - Michel Bakounine.epub;Bakounine, Michel;PATRIOTISME PHYSIOLIGIQUE OU NATUREL, LE;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;PATRIOTISME PHYSIOLIGIQUE OU NATUREL, LE;Bakounine, Michel
"Dard,Frédéric [San-Antonio-021] Ca tourne au vinaigre (1956);french.zzz.epub";Dard,Frédéric;"Ca tourne au vinaigre ;french.zzz";90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Dard' dans TITRE;"Ca tourne au vinaigre ;french.zzz";Dard,Frédéric
Demi-pensionnaire, La - Cauwelaert, Didier Van.epub;Demi-pensionnaire, La;Cauwelaert, Didier Van;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Cauwelaert, Didier Van;Demi-pensionnaire, La
Cornwell,Patricia [Winston Garano-02] Trompe-l'oeil (2008) french.Alex.epub;Cornwell,Patricia;Trompe-l'oeil;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Cornwell' dans TITRE;Trompe-l'oeil;Cornwell,Patricia
Guieu,Jimmy [-095-Blade et Baker-26] Echec au destin.epub;Guieu,Jimmy;Echec au destin;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Echec au destin;Guieu,Jimmy
Hamilton,Peter F. [Etoile de Pandore-02] Pandore menacée (2004) french.Alex.epub;Hamilton,Peter F.;Pandore menacée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Pandore menacée;Hamilton,Peter F.
"Heinlein,Robert A. [-29] Job ; une comédie de justice (1984) french.Alex.epub";Heinlein,Robert A.;"Job ; une comédie de justice";90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Heinlein' dans TITRE;"Job ; une comédie de justice";Heinlein,Robert A.
Brussolo,Serge [-004] Sommeil de sang (1982) french.zzz.epub;Brussolo,Serge;Sommeil de sang;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Brussolo' dans TITRE;Sommeil de sang;Brussolo,Serge
Blosse, La Tentation de l'aventure - Werner Renfer.epub;Blosse, La Tentation de l'aventure;Renfer, Werner;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Renfer, Werner;Blosse, La Tentation de l'aventure
Heinlein,Robert A. [-19] Etoiles, garde-à-vous (1959) french.Alex.epub;Heinlein,Robert A.;Etoiles, garde-à-vous;60;PROBABLE;Nom d'auteur connu 'Heinlein' dans TITRE;Etoiles, garde-à-vous;Heinlein,Robert A.
Echenoz,Jean [-13] Courir (2008) french.zzz.epub;Echenoz,Jean;Courir;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Echenoz' dans TITRE;Courir;Echenoz,Jean
Leroux,Gaston [Les ténébreuses-2] Du sang sur la Neva.epub;Leroux,Gaston;Du sang sur la Neva;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Leroux' dans TITRE;Du sang sur la Neva;Leroux,Gaston
Daeninckx,Didier [] Meurtres pour mémoire (1984) french.zzz.epub;Daeninckx,Didier;Meurtres pour mémoire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Daeninckx' dans TITRE;Meurtres pour mémoire;Daeninckx,Didier
Pratchett,Terry [Les annales du disque-monde-12] Mécomptes de fées (1991) french.Alex.epub;Pratchett,Terry;Mécomptes de fées;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;Mécomptes de fées;Pratchett,Terry
Clement,Hal [] Mission gravité (1954) french.zzz.epub;Clement,Hal;Mission gravité;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clement' dans TITRE;Mission gravité;Clement,Hal
Guieu,Jimmy [-041] Expédition cosmique (.) Science-fiction .Z.epub;Guieu,Jimmy;Expédition cosmique (.);90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Expédition cosmique (.);Guieu,Jimmy
Hugo,Victor [Les misérables-1] Fantine (1862) french.zzz.epub;Hugo,Victor;Fantine;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hugo' dans TITRE;Fantine;Hugo,Victor
Verne,Jules [Voyages extraordinaires-54] Seconde patrie (1900) french.zzz.epub;Verne,Jules;Seconde patrie;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Verne' dans TITRE;Seconde patrie;Verne,Jules
Pratchett,Terry [Les annales du disque-monde-06] Trois soeurcières (1988) french.Alex.epub;Pratchett,Terry;Trois soeurcières;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Pratchett' dans TITRE;Trois soeurcières;Pratchett,Terry
Block,Lawrence [Matt Scudder-02] Tuons et créons c'est l'heure (1977) french.zzz.epub;Block,Lawrence;Tuons et créons c'est l'heure;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Block' dans TITRE;Tuons et créons c'est l'heure;Block,Lawrence
Clancy,Tom & Pieczenik,Steve [Op-Center-03] Jeux de pouvoir (1996) french.zzz.epub;Clancy,Tom & Pieczenik,Steve;Jeux de pouvoir;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Jeux de pouvoir;Clancy,Tom & Pieczenik,Steve
Allais,Alphonse [] Deux et deux font cinq.epub;Allais,Alphonse;Deux et deux font cinq;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Allais' dans TITRE;Deux et deux font cinq;Allais,Alphonse
Fallet,René [] Ersatz.epub;Fallet,René;Ersatz;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Fallet' dans TITRE;Ersatz;Fallet,René
Williams,Charles [] Fantasia chez les ploucs (1956) french.zzz.epub;Williams,Charles;Fantasia chez les ploucs;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Williams' dans TITRE;Fantasia chez les ploucs;Williams,Charles
Succession, La - Dubois,Jean-Paul.epub;Succession, La;Dubois,Jean-Paul;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Dubois,Jean-Paul;Succession, La
Fleming,Ian [James Bond-05] Bons baisers de Russie (1957) french.Alex.epub;Fleming,Ian;Bons baisers de Russie;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Fleming' dans TITRE;Bons baisers de Russie;Fleming,Ian
Zelazny,Roger [Princes d'Ambre-09] Chevalier des ombres (1989) french.Alex.epub;Zelazny,Roger;Chevalier des ombres;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Zelazny' dans TITRE;Chevalier des ombres;Zelazny,Roger
Hemingway,Ernest [-05] Pour qui sonne le glas (1940) french.zzz.epub;Hemingway,Ernest;Pour qui sonne le glas;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hemingway' dans TITRE;Pour qui sonne le glas;Hemingway,Ernest
Goodis,David [] Descente aux enfers.epub;Goodis,David;Descente aux enfers;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Goodis' dans TITRE;Descente aux enfers;Goodis,David
Hobb,Robin [Les aventuriers de la mer-08] Ombres et flammes (2000) Fantasy,Marine .A.epub;Hobb,Robin;Ombres et flammes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hobb' dans TITRE;Ombres et flammes;Hobb,Robin
Hamilton,Peter F. [Saga du Commonwealth-Etoile de Pandore-02] Pandore menacée (2004) Science-fiction .A.epub;Hamilton,Peter F.;Pandore menacée;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Hamilton' dans TITRE;Pandore menacée;Hamilton,Peter F.
Gens extraordinaires, Des - Joanna Russ.epub;Russ, Joanna;Gens extraordinaires, Des;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Gens extraordinaires, Des;Russ, Joanna
King,Stephen [] Coeurs perdus en Atlantide (1999) french.zzz.epub;King,Stephen;Coeurs perdus en Atlantide;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Coeurs perdus en Atlantide;King,Stephen
051 Raid 59 (1959) - Paul Kenny.epub;BIBLIOGRAPHIE DE LA FRANCE/BIBLIO. PT. 3: ANNONCES. SUPPLEMENT. TABLES SEMESTRIELLES DES NOUVEAUTES;Raid 59;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Raid 59;BIBLIOGRAPHIE DE LA FRANCE/BIBLIO. PT. 3: ANNONCES. SUPPLEMENT. TABLES SEMESTRIELLES DES NOUVEAUTES
Rankin,Ian [John Rébus-03] Rébus et le loup-garou de Londres (1992) french.zzz.epub;Rankin,Ian;Rébus et le loup-garou de Londres;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Rankin' dans TITRE;Rébus et le loup-garou de Londres;Rankin,Ian
Fils du diable – Tome I, Le - Paul Féval (père).epub;(père), Paul Féval;Fils du diable – Tome I, Le;90;PROBABLE;Article défini en fin d'AUTEUR | Mots-clés de titre dans AUTEUR;Fils du diable – Tome I, Le;(père), Paul Féval
Keyes,Marian [] Chez les anges.epub;Keyes,Marian;Chez les anges;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Keyes' dans TITRE;Chez les anges;Keyes,Marian
Récif, Le - Bosco, Henri.epub;Récif, Le;Bosco, Henri;80;PROBABLE;Format 'Nom, Prénom' dans le TITRE;Bosco, Henri;Récif, Le
Clancy,Tom [Jack Ryan-01] Sans aucun remords (1993) french.Alex.epub;Clancy,Tom;Sans aucun remords;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Clancy' dans TITRE;Sans aucun remords;Clancy,Tom
Guieu,Jimmy [-] Contacts Ovnis Cergy-Pontoise.epub;Guieu,Jimmy;Contacts Ovnis Cergy-Pontoise;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Guieu' dans TITRE;Contacts Ovnis Cergy-Pontoise;Guieu,Jimmy
Morgan,Richard [Takeshi Kovacs-2] Anges déchus (2003) french.Alex.epub;Morgan,Richard;Anges déchus;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Morgan' dans TITRE;Anges déchus;Morgan,Richard
Daniel,Antoine B [Inca-01] Princesse du soleil.epub;Daniel,Antoine B;Princesse du soleil;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Daniel' dans TITRE;Princesse du soleil;Daniel,Antoine B
Gibson,William [Neuromantique-3] Mona Lisa s'éclate (1988) french.Alex.epub;Gibson,William;Mona Lisa s'éclate;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Gibson' dans TITRE;Mona Lisa s'éclate;Gibson,William
Roberts,Nora [Enquêtes à Denver-2] Menace sur les ondes.epub;Roberts,Nora;Menace sur les ondes;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Roberts' dans TITRE;Menace sur les ondes;Roberts,Nora
Roy Grace 04 Tu ne m'oublieras jamais - Peter James.epub;Peter James;Roy Grace 04 Tu ne m'oublieras jamais;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;Roy Grace 04 Tu ne m'oublieras jamais;Peter James
Schiller,Friedrich [] De la cause du plaisir que nous prenons aux objets tragiques (1792) french.feed.epub;Schiller,Friedrich;De la cause du plaisir que nous prenons aux objets tragiques;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Schiller' dans TITRE;De la cause du plaisir que nous prenons aux objets tragiques;Schiller,Friedrich
Colfer,Eoin [-05] Encore une chose... (2009) french.Alex.epub;Colfer,Eoin;Encore une chose...;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Colfer' dans TITRE;Encore une chose...;Colfer,Eoin
Balzac,Honoré de [-4-Vie parisienne-01-Histoire des treize-1] Ferragus (1833) french.feed.epub;Balzac,Honoré de;Ferragus;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Balzac' dans TITRE;Ferragus;Balzac,Honoré de
Harris,Charlaine [La communaute du sud-02] Disparition à Dallas (2002) french.Alex.epub;Harris,Charlaine;Disparition à Dallas;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Harris' dans TITRE;Disparition à Dallas;Harris,Charlaine
139 FX-18 ne perd pas le nord (1974) - Paul Kenny.epub;Bibliographie de la France. 1re partie, Bibliographie officielle;FX-18 ne perd pas le nord;70;PROBABLE;Auteur n'est pas au format standard | Chiffres dans AUTEUR;FX-18 ne perd pas le nord;Bibliographie de la France. 1re partie, Bibliographie officielle
Farmer,Philip José [R-07] Ose (1965) french.Alex.epub;Farmer,Philip José;Ose;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Farmer' dans TITRE;Ose;Farmer,Philip José
Duras,Marguerite {Donnadieu} [R-08] Moderato cantabile (1958) french.Alex.epub;Duras,Marguerite;Moderato cantabile;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'Duras' dans TITRE;Moderato cantabile;Duras,Marguerite
King,Stephen [] Cellulaire (2005) french.Alex.epub;King,Stephen;Cellulaire;90;PROBABLE;Auteur n'est pas au format standard | Nom d'auteur connu 'King' dans TITRE;Cellulaire;King,Stephen
